%  Name/ID : Pilot 
%  Gender:  male
%  Age: 9
% weight(kg):0
% Height(cm):0
%  Wheel Size :24 in/540mm
%  Wheel Side :Right 
%  S/N :PRO00008
%  Comment:%  Data were taken at 00/00/0000 0:00:00 PM
% Comment : 
%%%%%
%Time(s) 	Push Start 	Push End 	Fx 	Fy 	Fz 	Tx 	Ty 	Tz 	Angle 
1.270000	0.000000	0.000000	1.861078	-0.834543	-2.247869	-0.055628	0.048974	-0.057531	467.726488
1.275000	0.000000	0.000000	1.404579	-1.545820	-1.895022	-0.046883	0.041277	-0.079337	468.759220
1.280000	0.000000	0.000000	0.820200	-1.972496	-1.575431	-0.030014	0.023715	-0.102128	469.791935
1.285000	0.000000	0.000000	0.230225	-2.010647	-1.343978	-0.008066	0.000485	-0.120223	471.154274
1.290000	0.000000	0.000000	-0.285580	-1.644112	-1.236211	0.013454	-0.023608	-0.130176	472.318842
1.295000	0.000000	0.000000	-0.690765	-0.942772	-1.270853	0.028482	-0.045001	-0.131846	473.291149
1.300000	0.000000	0.000000	-0.973078	-0.041458	-1.448174	0.032581	-0.062065	-0.128130	475.741135
1.305000	0.000000	0.000000	-1.119523	0.893005	-1.749881	0.024508	-0.074486	-0.123267	475.037992
1.310000	0.000000	0.000000	-1.107782	1.701406	-2.144554	0.006657	-0.082147	-0.120439	478.097736
1.315000	0.000000	0.000000	-0.924283	2.271156	-2.596895	-0.015668	-0.084544	-0.120027	477.751667
1.320000	0.000000	0.000000	-0.588758	2.558455	-3.073281	-0.035788	-0.081064	-0.119610	478.932714
1.325000	0.000000	0.000000	-0.159287	2.589144	-3.536628	-0.047476	-0.071562	-0.115618	480.613640
1.330000	0.000000	0.000000	0.290800	2.439870	-3.934695	-0.046743	-0.056648	-0.105573	481.838633
1.335000	0.000000	0.000000	0.705838	2.204315	-4.200090	-0.033196	-0.037644	-0.089718	482.849392
1.340000	0.000000	0.000000	1.061159	1.960635	-4.275789	-0.010416	-0.016543	-0.071224	486.051958
1.345000	0.000000	0.000000	1.355480	1.747884	-4.150601	0.014958	0.003792	-0.054918	485.348816
1.350000	0.000000	0.000000	1.598198	1.556989	-3.866198	0.035089	0.019505	-0.045332	486.551836
1.355000	0.000000	0.000000	1.798066	1.346453	-3.473644	0.043188	0.026311	-0.045124	487.958120
1.360000	0.000000	0.000000	1.958267	1.073433	-2.964028	0.035562	0.020856	-0.054416	490.485010
1.365000	0.000000	0.000000	2.079808	0.719239	-2.233799	0.012952	0.002251	-0.070912	490.759668
1.370000	0.000000	0.000000	2.165896	0.300702	-1.133490	-0.019294	-0.026969	-0.090546	491.352947
1.375000	0.000000	0.000000	2.219553	-0.129387	0.411346	-0.052410	-0.060870	-0.108384	492.572447
1.380000	0.000000	0.000000	2.240081	-0.493553	2.281207	-0.076681	-0.091181	-0.119577	493.791946
1.385000	0.000000	0.000000	2.228224	-0.715369	4.131487	-0.084688	-0.109338	-0.120351	495.352022
1.390000	0.000000	0.000000	2.192088	-0.747510	5.483900	-0.074207	-0.109166	-0.109045	496.642933
1.395000	0.000000	0.000000	2.142631	-0.586471	5.902255	-0.049399	-0.089474	-0.086979	497.510870
1.400000	0.000000	0.000000	2.084204	-0.272532	5.170443	-0.019473	-0.055370	-0.058664	500.202572
1.405000	0.000000	0.000000	2.011619	0.118796	3.394930	0.004800	-0.017174	-0.030898	499.669718
1.410000	0.000000	0.000000	1.912084	0.493388	0.990256	0.015328	0.013133	-0.010704	501.416578
1.415000	0.000000	0.000000	1.763035	0.766663	-1.448865	0.009944	0.026577	-0.002758	502.756927
1.420000	0.000000	0.000000	1.532639	0.895660	-3.340758	-0.006688	0.020773	-0.007605	502.971161
1.425000	0.000000	0.000000	1.192426	0.900795	-4.296484	-0.024976	0.000826	-0.021806	504.718021
1.430000	0.000000	0.000000	0.739116	0.867609	-4.213315	-0.034451	-0.022608	-0.040094	505.827658
1.435000	0.000000	0.000000	0.219614	0.922511	-3.255881	-0.028344	-0.037304	-0.058299	506.574728
1.440000	0.000000	0.000000	-0.255978	1.185384	-1.755564	-0.006704	-0.034171	-0.075288	507.898598
1.445000	0.000000	0.000000	-0.534676	1.712756	-0.087278	0.023410	-0.010970	-0.092814	509.436718
1.450000	0.000000	0.000000	-0.477094	2.450326	1.429463	0.050837	0.026695	-0.113543	510.886930
1.455000	0.000000	0.000000	-0.025861	3.216674	2.591119	0.065098	0.067771	-0.138565	511.331877
1.460000	0.000000	0.000000	0.748566	3.738737	3.336594	0.060912	0.100521	-0.165932	513.281984
1.465000	0.000000	0.000000	1.651961	3.744115	3.734791	0.040193	0.117246	-0.191102	513.457766
1.470000	0.000000	0.000000	2.426155	3.084129	3.923417	0.010391	0.116678	-0.209033	514.913488
1.475000	0.000000	0.000000	2.844537	1.830326	4.016984	-0.019754	0.103203	-0.216402	516.588921
1.480000	0.000000	0.000000	2.807254	0.282616	4.035636	-0.044210	0.083883	-0.212272	517.028374
1.485000	0.000000	0.000000	2.385078	-1.129990	3.901004	-0.061190	0.065293	-0.197096	518.099558
1.490000	0.000000	0.000000	1.779807	-2.013455	3.503344	-0.072308	0.051869	-0.171610	520.110090
1.495000	0.000000	0.000000	1.232083	-2.161291	2.801773	-0.081005	0.045811	-0.137054	520.291365
1.500000	0.000000	0.000000	0.928972	-1.623814	1.897135	-0.091281	0.047275	-0.096430	521.280160
1.505000	0.000000	0.000000	0.940794	-0.664283	1.021175	-0.106274	0.053957	-0.055282	521.944841
1.510000	0.000000	0.000000	1.206682	0.365577	0.429148	-0.126211	0.060664	-0.020939	523.323643
1.515000	0.000000	0.000000	1.574303	1.162586	0.253968	-0.146846	0.060355	-0.000385	524.845275
1.520000	0.000000	0.000000	1.874208	1.564965	0.418039	-0.160304	0.047168	0.002132	525.647285
1.525000	0.000000	0.000000	1.989124	1.579482	0.661212	-0.158731	0.019969	-0.013519	527.306247
1.530000	0.000000	0.000000	1.877250	1.350403	0.666423	-0.138604	-0.016101	-0.043633	528.624632
1.535000	0.000000	0.000000	1.547691	1.089153	0.215496	-0.102824	-0.051468	-0.082073	529.761734
1.540000	0.000000	0.000000	1.028197	0.987386	-0.694255	-0.059360	-0.076441	-0.121645	530.723046
1.545000	0.000000	0.000000	0.359027	1.141975	-1.821549	-0.017578	-0.085349	-0.154854	531.431682
1.550000	0.000000	0.000000	-0.391807	1.521532	-2.759571	0.015399	-0.078250	-0.174642	532.349049
1.555000	0.000000	0.000000	-1.119165	1.990745	-3.096574	0.036493	-0.059869	-0.176102	533.969558
1.560000	0.000000	0.000000	-1.691412	2.381755	-2.592050	0.046187	-0.037158	-0.159122	534.738609
1.565000	0.000000	0.000000	-1.978964	2.574552	-1.290889	0.046614	-0.016917	-0.130140	535.568094
1.570000	0.000000	0.000000	-1.892234	2.543053	0.474068	0.039695	-0.003896	-0.100754	537.512700
1.575000	0.000000	0.000000	-1.410927	2.347869	2.190938	0.026508	0.000463	-0.082950	537.682997
1.580000	0.000000	0.000000	-0.597834	2.088841	3.343585	0.008052	-0.001861	-0.083532	539.138702
1.585000	0.000000	0.000000	0.398928	1.847367	3.585175	-0.013555	-0.006802	-0.101178	540.616389
1.590000	0.000000	0.000000	1.369875	1.648245	2.851685	-0.034603	-0.010416	-0.127556	540.902034
1.595000	0.000000	0.000000	2.101068	1.457702	1.384100	-0.050557	-0.010600	-0.151357	543.203704
1.600000	0.000000	0.000000	2.440775	1.216739	-0.344107	-0.057670	-0.007440	-0.162810	543.824449
1.605000	0.000000	0.000000	2.348911	0.893188	-1.774931	-0.054577	-0.002613	-0.156861	545.285647
1.610000	0.000000	0.000000	1.904702	0.521668	-2.446324	-0.042983	0.001388	-0.134428	545.955822
1.615000	0.000000	0.000000	1.266314	0.202538	-2.145396	-0.027059	0.001985	-0.101906	549.317690
1.620000	0.000000	0.000000	0.613632	0.057135	-0.979017	-0.011859	-0.002617	-0.069036	547.856491
1.625000	0.000000	0.000000	0.101567	0.162638	0.666419	-0.001700	-0.012338	-0.045503	550.394367
1.630000	0.000000	0.000000	-0.171797	0.501130	2.264966	0.000762	-0.024353	-0.037388	550.767911
1.635000	0.000000	0.000000	-0.174909	0.955095	3.340404	-0.005150	-0.033514	-0.045088	551.652319
1.640000	0.000000	0.000000	0.067721	1.358023	3.630396	-0.017953	-0.034508	-0.063620	552.937745
1.645000	0.000000	0.000000	0.489538	1.574898	3.156719	-0.034015	-0.024642	-0.084896	554.239642
1.650000	0.000000	0.000000	0.993235	1.567508	2.173333	-0.048301	-0.005306	-0.100665	555.294347
1.655000	0.000000	0.000000	1.464467	1.405944	1.023855	-0.056063	0.018947	-0.105062	556.371024
1.660000	0.000000	0.000000	1.793656	1.220024	-0.017015	-0.054704	0.042810	-0.096269	556.684134
1.665000	0.000000	0.000000	1.906495	1.123309	-0.842879	-0.044683	0.062285	-0.076995	558.046465
1.670000	0.000000	0.000000	1.792527	1.157512	-1.515086	-0.028990	0.075334	-0.053426	559.276951
1.675000	0.000000	0.000000	1.513063	1.285274	-2.170342	-0.011787	0.081375	-0.032746	561.271004
1.680000	0.000000	0.000000	1.177267	1.424058	-2.891838	0.002907	0.080437	-0.020222	562.309220
1.685000	0.000000	0.000000	0.894405	1.492348	-3.622563	0.012147	0.072470	-0.017314	564.209889
1.690000	0.000000	0.000000	0.728514	1.443585	-4.175114	0.014654	0.057095	-0.021602	563.589153
1.695000	0.000000	0.000000	0.681476	1.278214	-4.330030	0.011038	0.034069	-0.028168	564.731749
1.700000	0.000000	0.000000	0.710459	1.035859	-3.960083	0.003505	0.004438	-0.031548	565.797440
1.705000	0.000000	0.000000	0.767803	0.778619	-3.109022	-0.004870	-0.028390	-0.027524	566.868624
1.710000	0.000000	0.000000	0.838257	0.573635	-1.987647	-0.010956	-0.058624	-0.014377	567.401461
1.715000	0.000000	0.000000	0.944694	0.472576	-0.896296	-0.012280	-0.079508	0.006511	568.620969
1.720000	0.000000	0.000000	1.119860	0.491594	-0.113464	-0.007696	-0.085751	0.030801	569.977798
1.725000	0.000000	0.000000	1.370835	0.605742	0.201771	0.001995	-0.075917	0.052298	571.224763
1.730000	0.000000	0.000000	1.659507	0.762917	0.056188	0.013786	-0.053408	0.065064	571.675211
1.735000	0.000000	0.000000	1.906220	0.907674	-0.396713	0.023064	-0.025326	0.065884	573.130925
1.740000	0.000000	0.000000	2.014774	1.001860	-0.928147	0.025190	0.000225	0.055745	574.745941
1.745000	0.000000	0.000000	1.911442	1.035830	-1.323072	0.017510	0.016898	0.039358	575.718240
1.750000	0.000000	0.000000	1.582861	1.030085	-1.448873	0.000749	0.021658	0.023041	576.926753
1.755000	0.000000	0.000000	1.092080	1.026960	-1.281934	-0.021019	0.014914	0.012229	577.904553
1.760000	0.000000	0.000000	0.561978	1.074651	-0.892877	-0.041956	-0.000255	0.009718	578.843902
1.765000	0.000000	0.000000	0.132733	1.209223	-0.407385	-0.056895	-0.019138	0.014991	579.662392
1.770000	0.000000	0.000000	-0.091491	1.436441	0.035654	-0.063452	-0.036396	0.024463	581.090640
1.775000	0.000000	0.000000	-0.085223	1.719120	0.314840	-0.062615	-0.047104	0.032603	583.727402
1.780000	0.000000	0.000000	0.091332	1.987314	0.346477	-0.057448	-0.048009	0.033997	582.991301
1.785000	0.000000	0.000000	0.323759	2.170896	0.099757	-0.050911	-0.038747	0.025794	584.359124
1.790000	0.000000	0.000000	0.489017	2.227001	-0.397028	-0.044440	-0.022250	0.009290	585.040285
1.795000	0.000000	0.000000	0.497419	2.150078	-1.068166	-0.038006	-0.003803	-0.010413	586.858548
1.800000	0.000000	0.000000	0.324323	1.973044	-1.816494	-0.031182	0.011073	-0.026543	587.111242
1.805000	0.000000	0.000000	0.016748	1.757365	-2.545548	-0.024319	0.019029	-0.033413	588.709770
1.810000	0.000000	0.000000	-0.332831	1.569717	-3.165147	-0.019059	0.020317	-0.028547	590.654385
1.815000	0.000000	0.000000	-0.626683	1.462405	-3.587308	-0.017666	0.018231	-0.013455	591.549779
1.820000	0.000000	0.000000	-0.791630	1.466592	-3.729735	-0.021446	0.016789	0.007018	591.670637
1.825000	0.000000	0.000000	-0.792802	1.583459	-3.536602	-0.029368	0.018087	0.026415	593.401005
1.830000	0.000000	0.000000	-0.635651	1.769724	-3.011571	-0.037914	0.020898	0.038874	594.175554
1.835000	0.000000	0.000000	-0.358877	1.938955	-2.246100	-0.042391	0.021194	0.041154	594.823756
1.840000	0.000000	0.000000	-0.022778	1.990426	-1.419869	-0.039002	0.014249	0.033666	596.482718
1.845000	0.000000	0.000000	0.301475	1.849881	-0.755590	-0.026629	-0.002694	0.020030	597.751660
1.850000	0.000000	0.000000	0.543913	1.504154	-0.433757	-0.007272	-0.028591	0.005443	599.525978
1.855000	0.000000	0.000000	0.655470	1.023911	-0.503375	0.015178	-0.058740	-0.005180	600.135727
1.860000	0.000000	0.000000	0.628328	0.558685	-0.838714	0.036983	-0.086832	-0.008477	600.355458
1.865000	0.000000	0.000000	0.499594	0.284373	-1.175915	0.055931	-0.107539	-0.003083	601.964981
1.870000	0.000000	0.000000	0.334861	0.324469	-1.222629	0.071407	-0.118036	0.010438	602.832914
1.875000	0.000000	0.000000	0.204209	0.695975	-0.791287	0.083606	-0.118016	0.029782	604.057907
1.880000	0.000000	0.000000	0.160999	1.305705	0.110004	0.092721	-0.109046	0.051169	605.205995
1.885000	0.000000	0.000000	0.227348	1.988948	1.273362	0.098622	-0.094211	0.069939	605.535594
1.890000	0.000000	0.000000	0.388849	2.567847	2.371968	0.101046	-0.077879	0.081562	607.331884
1.895000	0.000000	0.000000	0.599051	2.901281	3.082534	0.099973	-0.064562	0.082800	608.309680
1.900000	0.000000	0.000000	0.791867	2.912522	3.193572	0.095778	-0.056732	0.072569	611.204625
1.905000	0.000000	0.000000	0.898924	2.606185	2.661158	0.089134	-0.053169	0.052256	610.276263
1.910000	0.000000	0.000000	0.865761	2.075207	1.602563	0.080799	-0.049651	0.025515	612.369193
1.915000	0.000000	0.000000	0.661173	1.480087	0.242162	0.071443	-0.041870	-0.002386	612.632869
1.920000	0.000000	0.000000	0.281599	0.999838	-1.161890	0.061626	-0.028534	-0.025691	613.605172
1.925000	0.000000	0.000000	-0.244111	0.770314	-2.380515	0.051809	-0.012507	-0.039801	615.906842
1.930000	0.000000	0.000000	-0.849668	0.834476	-3.249330	0.042267	0.000563	-0.043001	615.972764
1.935000	0.000000	0.000000	-1.432833	1.131364	-3.681074	0.033062	0.005083	-0.037363	616.670404
1.940000	0.000000	0.000000	-1.871207	1.527999	-3.670184	0.024206	-0.001696	-0.027932	617.428474
1.945000	0.000000	0.000000	-2.053561	1.875760	-3.294842	0.015852	-0.018166	-0.020309	618.560083
1.950000	0.000000	0.000000	-1.918313	2.068254	-2.704527	0.008312	-0.038646	-0.017943	619.916916
1.955000	0.000000	0.000000	-1.483138	2.078790	-2.080986	0.001871	-0.055299	-0.020713	620.982603
1.960000	0.000000	0.000000	-0.848516	1.961294	-1.580622	-0.003382	-0.060816	-0.025404	622.674527
1.965000	0.000000	0.000000	-0.168074	1.819645	-1.285503	-0.007446	-0.050790	-0.027520	622.905240
1.970000	0.000000	0.000000	0.403709	1.762578	-1.189052	-0.010091	-0.025013	-0.023410	624.393913
1.975000	0.000000	0.000000	0.762433	1.858495	-1.223694	-0.010814	0.012477	-0.011889	624.663083
1.980000	0.000000	0.000000	0.879661	2.110614	-1.316094	-0.009270	0.054407	0.005047	625.684824
1.985000	0.000000	0.000000	0.794823	2.463635	-1.439536	-0.005789	0.092044	0.022671	627.442662
1.990000	0.000000	0.000000	0.582448	2.829924	-1.629688	-0.001441	0.117349	0.035157	629.145571
1.995000	0.000000	0.000000	0.314329	3.122240	-1.950070	0.002541	0.124952	0.037714	629.222477
2.000000	0.000000	0.000000	0.036620	3.283098	-2.429137	0.005630	0.113408	0.028150	630.452963
2.005000	0.000000	0.000000	-0.228724	3.299217	-3.012369	0.008538	0.085526	0.007312	631.057222
2.010000	0.000000	0.000000	-0.466666	3.197608	-3.562353	0.013031	0.047874	-0.021169	632.309683
2.015000	0.000000	0.000000	-0.655067	3.026040	-3.908828	0.020926	0.009614	-0.051247	634.193866
2.020000	0.000000	0.000000	-0.768264	2.827758	-3.920535	0.032588	-0.019456	-0.075112	634.649805
2.025000	0.000000	0.000000	-0.796439	2.627255	-3.560115	0.045756	-0.031581	-0.084856	635.902266
2.030000	0.000000	0.000000	-0.764216	2.434378	-2.899074	0.055664	-0.023728	-0.075355	636.715267
2.035000	0.000000	0.000000	-0.732370	2.260860	-2.095860	0.056797	0.000976	-0.047274	638.099566
2.040000	0.000000	0.000000	-0.779105	2.135735	-1.352378	0.045507	0.034012	-0.008365	639.384985
2.045000	0.000000	0.000000	-0.968624	2.104277	-0.859454	0.022010	0.064328	0.028205	640.269398
2.050000	0.000000	0.000000	-1.319750	2.207171	-0.739376	-0.009381	0.082125	0.048195	641.263675
2.055000	0.000000	0.000000	-1.787780	2.453679	-1.003904	-0.041772	0.082012	0.041686	642.406271
2.060000	0.000000	0.000000	-2.269504	2.807055	-1.551128	-0.068031	0.064418	0.007384	643.351110
2.065000	0.000000	0.000000	-2.633165	3.189732	-2.207066	-0.082876	0.034999	-0.046035	644.499198
2.070000	0.000000	0.000000	-2.764972	3.504719	-2.791152	-0.084117	0.002471	-0.102419	646.114214
2.075000	0.000000	0.000000	-2.616554	3.667430	-3.173560	-0.072927	-0.024348	-0.143836	646.669033
2.080000	0.000000	0.000000	-2.230668	3.634044	-3.301514	-0.053212	-0.039246	-0.157305	647.756695
2.085000	0.000000	0.000000	-1.722496	3.401902	-3.190413	-0.030338	-0.040142	-0.139703	648.943237
2.090000	0.000000	0.000000	-1.220113	2.978212	-2.894001	-0.009573	-0.028980	-0.098613	650.547264
2.095000	0.000000	0.000000	-0.803720	2.350925	-2.478107	0.005407	-0.010279	-0.048915	651.030670
2.100000	0.000000	0.000000	-0.483399	1.493916	-2.014294	0.013484	0.010692	-0.006883	651.711833
2.105000	0.000000	0.000000	-0.222029	0.405448	-1.586355	0.016036	0.029222	0.015481	652.843442
2.110000	0.000000	0.000000	0.016785	-0.840940	-1.286549	0.015714	0.041735	0.013715	654.008011
2.115000	0.000000	0.000000	0.225119	-2.062291	-1.186900	0.014573	0.046129	-0.008964	654.952850
2.120000	0.000000	0.000000	0.335813	-2.980402	-1.295470	0.012608	0.042262	-0.044105	655.886701
2.125000	0.000000	0.000000	0.245058	-3.300378	-1.528007	0.007798	0.032301	-0.081670	657.479744
2.130000	0.000000	0.000000	-0.136220	-2.835444	-1.724993	-0.002062	0.020245	-0.113402	658.831083
2.135000	0.000000	0.000000	-0.826879	-1.617009	-1.717088	-0.016843	0.010500	-0.134723	659.693523
2.140000	0.000000	0.000000	-1.743628	0.080293	-1.406215	-0.032768	0.006249	-0.144739	659.808881
2.145000	0.000000	0.000000	-2.708835	1.822527	-0.816048	-0.043554	0.008527	-0.144895	661.769970
2.150000	0.000000	0.000000	-3.508537	3.179488	-0.084498	-0.043460	0.016366	-0.137548	663.379492
2.155000	0.000000	0.000000	-3.991530	3.900567	0.597066	-0.030336	0.027778	-0.125451	663.775006
2.160000	0.000000	0.000000	-4.140397	4.004184	1.069346	-0.007203	0.040759	-0.112008	665.445224
2.165000	0.000000	0.000000	-4.040670	3.715622	1.277347	0.018151	0.053666	-0.101252	667.108866
2.170000	0.000000	0.000000	-3.793714	3.317938	1.293800	0.035653	0.065314	-0.096861	668.759357
2.175000	0.000000	0.000000	-3.472397	3.032919	1.275745	0.036896	0.075242	-0.100582	670.390118
2.180000	0.000000	0.000000	-3.122397	2.963116	1.370445	0.018736	0.083568	-0.111094	671.994576
2.185000	0.000000	0.000000	-2.771369	3.081862	1.621886	-0.015215	0.090163	-0.124246	673.566154
2.190000	0.000000	0.000000	-2.441123	3.272695	1.935965	-0.055682	0.093971	-0.134756	675.098275
2.195000	0.000000	0.000000	-2.152992	3.399097	2.126509	-0.090883	0.093250	-0.138477	676.584364
2.200000	0.000000	0.000000	-1.920503	3.369310	2.010652	-0.110556	0.086697	-0.133879	678.017844
2.205000	0.000000	0.000000	-1.747478	3.174273	1.496208	-0.109392	0.074780	-0.122045	679.392140
2.210000	0.000000	0.000000	-1.635870	2.885194	0.620945	-0.088603	0.060229	-0.105559	680.700675
2.215000	0.000000	0.000000	-1.588185	2.609160	-0.462730	-0.055067	0.047035	-0.087099	681.936874
2.220000	0.000000	0.000000	-1.598850	2.425703	-1.542274	-0.018328	0.038462	-0.068394	683.094160
2.225000	0.000000	0.000000	-1.641722	2.340018	-2.415615	0.013157	0.035448	-0.049955	684.165958
2.230000	0.000000	0.000000	-1.673227	2.282994	-2.953146	0.034666	0.036508	-0.031676	682.572906
2.235000	0.000000	0.000000	-1.656879	2.158856	-3.129435	0.045697	0.039112	-0.013968	684.446110
2.240000	0.000000	0.000000	-1.583392	1.905482	-3.014233	0.048570	0.041341	0.001229	686.138004
2.245000	0.000000	0.000000	-1.472137	1.532149	-2.730256	0.046485	0.042745	0.010223	686.335758
2.250000	0.000000	0.000000	-1.360812	1.119316	-2.399573	0.042233	0.044065	0.008621	688.533058
2.255000	0.000000	0.000000	-1.294121	0.784262	-2.102522	0.037863	0.046238	-0.006520	688.835217
2.260000	0.000000	0.000000	-1.316762	0.631933	-1.862875	0.034870	0.049454	-0.034413	689.362560
2.265000	0.000000	0.000000	-1.457342	0.710248	-1.658850	0.034317	0.052727	-0.069521	691.010544
2.270000	0.000000	0.000000	-1.705290	0.987879	-1.451312	0.036650	0.054175	-0.102549	691.818039
2.275000	0.000000	0.000000	-2.009473	1.369144	-1.217878	0.041382	0.051963	-0.123100	693.295734
2.280000	0.000000	0.000000	-2.303605	1.739345	-0.978760	0.047036	0.045304	-0.122924	693.169392
2.285000	0.000000	0.000000	-2.531847	2.013678	-0.799055	0.051585	0.034761	-0.098693	694.767902
2.290000	0.000000	0.000000	-2.658987	2.163777	-0.760726	0.053268	0.021718	-0.053560	696.641106
2.295000	0.000000	0.000000	-2.675417	2.211930	-0.915107	0.051378	0.007624	0.003082	697.514519
2.300000	0.000000	0.000000	-2.601056	2.197713	-1.242292	0.046662	-0.006373	0.057927	698.168240
2.305000	0.000000	0.000000	-2.474209	2.131661	-1.644419	0.041361	-0.019417	0.097662	698.530788
2.310000	0.000000	0.000000	-2.325566	1.959746	-1.981475	0.038918	-0.030852	0.112870	700.013977
2.315000	0.000000	0.000000	-2.159148	1.563583	-2.130566	0.043123	-0.040155	0.100245	700.810486
2.320000	0.000000	0.000000	-1.956718	0.807977	-2.033588	0.056545	-0.046809	0.062582	702.963840
2.325000	0.000000	0.000000	-1.705390	-0.375135	-1.708097	0.078735	-0.050066	0.007399	703.002293
2.330000	0.000000	0.000000	-1.430292	-1.901740	-1.223410	0.105193	-0.048839	-0.054702	703.760349
2.335000	0.000000	0.000000	-1.203977	-3.501154	-0.664534	0.128043	-0.042086	-0.111709	704.249241
2.340000	0.000000	0.000000	-1.120829	-4.773823	-0.106257	0.138570	-0.029618	-0.152533	705.825813
2.345000	0.000000	0.000000	-1.250795	-5.339104	0.393181	0.130821	-0.012754	-0.170288	706.484993
